digits,num1,num2,sum,question,question_en
18,844608348649175078,101130620240600710,945738968889775788,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:844608348649175078+101130620240600710","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 844608348649175078 + 101130620240600710"
18,137514164866898239,850174601131101000,987688765997999239,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:137514164866898239+850174601131101000","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 137514164866898239 + 850174601131101000"
18,299149952535953019,400700025440021100,699849977975974119,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:299149952535953019+400700025440021100","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 299149952535953019 + 400700025440021100"
18,138870713604212100,531112000283542556,669982713887754656,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:138870713604212100+531112000283542556","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 138870713604212100 + 531112000283542556"
18,722290544171056739,136000325827212260,858290869998268999,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:722290544171056739+136000325827212260","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 722290544171056739 + 136000325827212260"
18,617520477004830762,230253401434016015,847773878438846777,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:617520477004830762+230253401434016015","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 617520477004830762 + 230253401434016015"
18,163483732301464675,114015105520130000,277498837821594675,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:163483732301464675+114015105520130000","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 163483732301464675 + 114015105520130000"
18,543305098099340960,154364401500122036,697669499599462996,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:543305098099340960+154364401500122036","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 543305098099340960 + 154364401500122036"
18,675564429277501932,203324220201305011,878888649478806943,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:675564429277501932+203324220201305011","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 675564429277501932 + 203324220201305011"
18,598714203577793124,100265361101101371,698979564678894495,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:598714203577793124+100265361101101371","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 598714203577793124 + 100265361101101371"
18,577630658582765469,112310131404221410,689940789986986879,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:577630658582765469+112310131404221410","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 577630658582765469 + 112310131404221410"
18,861907505611555107,108091012017043291,969998517628598398,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:861907505611555107+108091012017043291","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 861907505611555107 + 108091012017043291"
18,112683156242060511,776012321642127002,888695477884187513,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:112683156242060511+776012321642127002","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 112683156242060511 + 776012321642127002"
18,427107325759212303,301640071000631614,728747396759843917,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:427107325759212303+301640071000631614","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 427107325759212303 + 301640071000631614"
18,770198783505445931,101201104471201050,871399887976646981,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:770198783505445931+101201104471201050","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 770198783505445931 + 101201104471201050"
18,640764718629436813,125024201100462182,765788919729898995,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:640764718629436813+125024201100462182","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 640764718629436813 + 125024201100462182"
18,684022277602180667,111734411090617210,795756688692797877,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:684022277602180667+111734411090617210","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 684022277602180667 + 111734411090617210"
18,183063443710842575,506331215172146424,689394658882988999,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:183063443710842575+506331215172146424","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 183063443710842575 + 506331215172146424"
18,422535022774690338,371130577211101650,793665599985791988,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:422535022774690338+371130577211101650","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 422535022774690338 + 371130577211101650"
18,104023420338738453,600212563411131513,704235983749869966,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:104023420338738453+600212563411131513","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 104023420338738453 + 600212563411131513"
18,686949199785134455,103030700000854430,789979899785988885,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:686949199785134455+103030700000854430","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 686949199785134455 + 103030700000854430"
